train/n_updates,train/ent_coef,train/actor_loss,time/episodes,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,train/critic_loss,time/fps,time/time_elapsed,train/learning_rate,eval/ep_b1_std,eval/ep_nodes_above_threshold,eval/ep_pressure_obj_mean,eval/ep_nodes_below_threshold,eval/ep_pressure_obj_std,eval/ep_b3_mean,eval/ep_pump_price_obj_mean,eval/ep_b3_std,eval/ep_b2_std,eval/ep_b1_mean,eval/ep_timesteps_below_zero,eval/ep_pump_price_obj_std,eval/ep_b2_mean,eval/ep_nodes_below_zero
35,0.009999999776482582,-0.4231039583683014,4,48.0,384,13.3441495,0.03620867803692818,679,0,0.003,,,,,,,,,,,,,,
,,,8,48.0,384,13.3441495,,670,0,,,,,,,,,,,,,,,
83,0.009999999776482582,-0.6144363880157471,12,48.0,768,17.084151499999997,0.017788758501410484,647,1,0.003,,,,,,,,,,,,,,
,,,16,48.0,768,17.084151499999997,,644,1,,,,,,,,,,,,,,,
131,0.009999999776482582,-0.6727198362350464,20,48.0,1152,18.10419975,0.016923636198043823,554,2,0.003,0.21781135736285728,0.0,0.9638157894736842,0.03544575725026853,0.1123883308570369,0.5227777997711134,0.562886435317072,0.1173449791937669,0.07284117170473593,0.3497941441337144,0,0.06966232532177978,0.9703162407986162,0.0
,,,24,48.0,1152,18.10419975,,548,2,,,,,,,,,,,,,,,
179,0.009999999776482582,-0.7358809113502502,28,48.0,1536,18.790101656250002,0.025568023324012756,569,2,0.003,,,,,,,,,,,,,,
,,,32,48.0,1536,18.790101656250002,,568,2,,,,,,,,,,,,,,,
227,0.009999999776482582,-0.8849915862083435,36,48.0,1920,19.28486295,0.01384242344647646,404,4,0.003,0.17029473476500676,0.0,0.9824561403508771,0.017185821697099892,0.06453640556666265,0.6272650449512823,0.5494936232770958,0.18126570757484167,0.0740396673130933,0.5957042424917908,0,0.10330681189660762,0.9716587381084762,0.0
,,,40,48.0,1920,19.28486295,,403,4,,,,,,,,,,,,,,,
275,0.009999999776482582,-0.9606092572212219,44,48.0,2304,19.498812333333333,0.019307713955640793,430,5,0.003,,,,,,,,,,,,,,
,,,48,48.0,2304,19.498812333333333,,430,5,,,,,,,,,,,,,,,
323,0.009999999776482582,-1.0149333477020264,52,48.0,2688,19.731710285714286,0.023982569575309753,430,6,0.003,0.09413290531241383,0.0,1.0,0.0,0.0,0.7483323900936468,0.5864108917296159,0.16239666512367698,0.06979237834172713,0.6351562971626696,0,0.10384986955011577,0.9451234095548288,0.0
,,,56,48.0,2688,19.731710285714286,,429,6,,,,,,,,,,,,,,,
371,0.009999999776482582,-1.1200400590896606,60,48.0,3072,19.917148484375,0.016708560287952423,448,6,0.003,,,,,,,,,,,,,,
,,,64,48.0,3072,19.917148484375,,447,6,,,,,,,,,,,,,,,
419,0.009999999776482582,-1.1346282958984375,68,48.0,3456,20.080578194444442,0.021935541182756424,444,7,0.003,0.14433219769040784,0.0,1.0,0.0,0.0,0.7798325325414492,0.5686403216647717,0.06327314323688359,0.07411876400581001,0.7479587035174959,0,0.1473140324657008,0.953091645543835,0.0
,,,72,48.0,3456,20.080578194444442,,443,7,,,,,,,,,,,,,,,
467,0.009999999776482582,-1.376480221748352,76,48.0,3840,20.1836602125,0.02024306356906891,457,8,0.003,,,,,,,,,,,,,,
,,,80,48.0,3840,20.1836602125,,456,8,,,,,,,,,,,,,,,
515,0.009999999776482582,-1.341086506843567,84,48.0,4224,20.31637844318182,0.03242345154285431,453,9,0.003,0.03197488161040503,0.0,1.0,0.0,0.0,0.542205280517402,0.5801642646156432,0.08269790580636913,0.07632064822138822,0.8926092120721103,0,0.15454112606196316,0.905934075736432,0.0
,,,88,48.0,4224,20.31637844318182,,452,9,,,,,,,,,,,,,,,
563,0.009999999776482582,-1.4829411506652832,92,48.0,4608,20.419795958333335,0.03477410227060318,463,9,0.003,,,,,,,,,,,,,,
,,,96,48.0,4608,20.419795958333335,,463,9,,,,,,,,,,,,,,,
611,0.009999999776482582,-1.5681935548782349,100,48.0,4992,20.805618119999995,0.016041407361626625,460,10,0.003,0.016142578175473488,0.0,1.0,0.0,0.0,0.6290915027826066,0.6172076636061179,0.0849232312097292,0.10719415618677373,0.9256633850648166,0,0.1390314256898758,0.8286254148691692,0.0
,,,104,48.0,4992,20.805618119999995,,459,10,,,,,,,,,,,,,,,
659,0.009999999776482582,-1.5498967170715332,108,48.0,5376,21.168337009999995,0.04847940057516098,468,11,0.003,,,,,,,,,,,,,,
,,,112,48.0,5376,21.168337009999995,,468,11,,,,,,,,,,,,,,,
707,0.009999999776482582,-1.7716648578643799,116,48.0,5760,21.23367021,0.040575481951236725,464,12,0.003,0.022400969024605255,0.0,1.0,0.0,0.0,0.6718682783859984,0.6152147800377913,0.07840364157370266,0.07422696820989642,0.9046584077899024,0,0.13418125029339673,0.8729281800731512,0.0
,,,120,48.0,5760,21.23367021,,463,12,,,,,,,,,,,,,,,
755,0.009999999776482582,-1.8278279304504395,124,48.0,6144,21.316497299999995,0.027712181210517883,471,13,0.003,,,,,,,,,,,,,,
,,,128,48.0,6144,21.316497299999995,,470,13,,,,,,,,,,,,,,,
803,0.009999999776482582,-1.9189845323562622,132,48.0,6528,21.31680068,0.021373799070715904,467,13,0.003,0.017676543332484473,0.0021482277121374865,0.9978070175438596,0.0,0.010628470343339951,0.7225077058240725,0.6124699764912128,0.12137076305837985,0.09834274413302664,0.9243217562797805,0,0.17264976126959108,0.8207431506735129,0.0
,,,136,48.0,6528,21.31680068,,466,13,,,,,,,,,,,,,,,
851,0.009999999776482582,-1.9031686782836914,140,48.0,6912,21.37950132,0.0527283251285553,472,14,0.003,,,,,,,,,,,,,,
,,,144,48.0,6912,21.37950132,,472,14,,,,,,,,,,,,,,,
899,0.009999999776482582,-2.0560150146484375,148,48.0,7296,21.43562169,0.07452607154846191,469,15,0.003,0.0229349407006027,0.0,1.0,0.0,0.0,0.5936542789199781,0.5951820275190745,0.07325892217853903,0.07603955859312075,0.8849402619523132,0,0.12047630212285862,0.9008335092227477,0.0
,,,152,48.0,7296,21.43562169,,469,15,,,,,,,,,,,,,,,
947,0.009999999776482582,-2.101247549057007,156,48.0,7680,21.475831,0.05322232097387314,475,16,0.003,,,,,,,,,,,,,,
,,,160,48.0,7680,21.475831,,475,16,,,,,,,,,,,,,,,
995,0.009999999776482582,-2.1928229331970215,164,48.0,8064,21.47747083,0.02339579164981842,470,17,0.003,0.04702722104168605,0.0,1.0,0.0,0.0,0.6529746612376963,0.5782796838876981,0.12125308159586631,0.1202498484934525,0.8938269532111913,0,0.19113817363847513,0.881993207212776,0.0
,,,168,48.0,8064,21.47747083,,470,17,,,,,,,,,,,,,,,
1043,0.009999999776482582,-2.272514581680298,172,48.0,8448,21.50011199,0.14199504256248474,475,17,0.003,,,,,,,,,,,,,,
,,,176,48.0,8448,21.50011199,,475,17,,,,,,,,,,,,,,,
1091,0.009999999776482582,-2.406522750854492,180,48.0,8832,21.52923746,0.06606142222881317,471,18,0.003,0.028549719042653583,0.0,1.0,0.0,0.0,0.5624157382170415,0.5752910060188822,0.10658486529793275,0.07182066275669267,0.8909056298242011,0,0.1235109048980435,0.9115074445387946,0.0
,,,184,48.0,8832,21.52923746,,470,18,,,,,,,,,,,,,,,
1139,0.009999999776482582,-2.456470251083374,188,48.0,9216,21.54087222,0.04650226980447769,466,19,0.003,,,,,,,,,,,,,,
,,,192,48.0,9216,21.54087222,,466,19,,,,,,,,,,,,,,,
1187,0.009999999776482582,-2.5497000217437744,196,48.0,9600,21.538851079999993,0.11708234250545502,464,20,0.003,0.009382577559360223,0.0,1.0,0.0,0.0,0.3554321786231791,0.5335859334392407,0.11812555620778996,0.0698109822429964,0.9301140578080884,0,0.10979420450480813,0.8837873860879011,0.0
,,,200,48.0,9600,21.538851079999993,,463,20,,,,,,,,,,,,,,,
1235,0.009999999776482582,-2.6048049926757812,204,48.0,9984,21.49906042,0.09636248648166656,468,21,0.003,,,,,,,,,,,,,,
,,,208,48.0,9984,21.49906042,,468,21,,,,,,,,,,,,,,,
1283,0.009999999776482582,-2.6020965576171875,212,48.0,10368,21.489361159999998,0.18090933561325073,472,21,0.003,,,,,,,,,,,,,,
,,,216,48.0,10368,21.489361159999998,,472,21,,,,,,,,,,,,,,,
1331,0.009999999776482582,-2.8144845962524414,220,48.0,10752,21.474552029999998,0.11631432175636292,471,22,0.003,0.013213617704274809,0.0,1.0,0.0,0.0,0.14883567456258956,0.4325627653862993,0.16607008063039194,0.08940194102871672,0.9652821873787185,0,0.1876241794163344,0.8590254270898243,0.0
,,,224,48.0,10752,21.474552029999998,,470,22,,,,,,,,,,,,,,,
1379,0.009999999776482582,-2.8723769187927246,228,48.0,11136,21.463440849999998,0.16374622285366058,474,23,0.003,,,,,,,,,,,,,,
,,,232,48.0,11136,21.463440849999998,,473,23,,,,,,,,,,,,,,,
1427,0.009999999776482582,-2.9300503730773926,236,48.0,11520,21.47029939,0.11057545989751816,472,24,0.003,0.01748525554049121,0.0,1.0,0.0,0.0,0.06877300541190622,0.5401673387920111,0.1923550163928539,0.06376857395697925,0.9310826150393686,0,0.06507124896408228,0.9134878611675737,0.0
,,,240,48.0,11520,21.47029939,,471,24,,,,,,,,,,,,,,,
1475,0.009999999776482582,-3.0405514240264893,244,48.0,11904,21.44749331,0.06423017382621765,475,25,0.003,,,,,,,,,,,,,,
,,,248,48.0,11904,21.44749331,,475,25,,,,,,,,,,,,,,,
1523,0.009999999776482582,-3.0880789756774902,252,48.0,12288,21.43740515,0.13929477334022522,474,25,0.003,0.019929044968809467,0.0,1.0,0.0,0.0,0.39495301948697137,0.5609399453320932,0.19282627019549253,0.06605139892171824,0.9204114993879461,0,0.05644254337657061,0.8962487479243151,0.0
,,,256,48.0,12288,21.43740515,,473,25,,,,,,,,,,,,,,,
1571,0.009999999776482582,-3.178972005844116,260,48.0,12672,21.420822170000005,0.07580353319644928,477,26,0.003,,,,,,,,,,,,,,
,,,264,48.0,12672,21.420822170000005,,477,26,,,,,,,,,,,,,,,
1619,0.009999999776482582,-3.2028045654296875,268,48.0,13056,21.413020900000003,0.2756379246711731,476,27,0.003,0.017404028685826585,0.00322234156820623,0.9967105263157894,0.0,0.012874896178686372,0.09506346227133915,0.4983977931173229,0.20378911210794035,0.059617730388973854,0.9712597742027853,0,0.06243941432156131,0.8945838077325401,0.0
,,,272,48.0,13056,21.413020900000003,,476,27,,,,,,,,,,,,,,,
1667,0.009999999776482582,-3.251443862915039,276,48.0,13440,21.34800487,0.17197567224502563,480,27,0.003,,,,,,,,,,,,,,
,,,280,48.0,13440,21.34800487,,480,27,,,,,,,,,,,,,,,
1715,0.009999999776482582,-3.506586790084839,284,48.0,13824,21.295430160000002,0.1119336485862732,477,28,0.003,0.028228934635186068,0.007518796992481203,0.9912280701754383,0.0,0.019822199398808166,0.13409237444579755,0.5273877394826345,0.21048474457979977,0.06136175910420208,0.9436151898292333,0,0.05377626355778032,0.9142203219680561,0.0
,,,288,48.0,13824,21.295430160000002,,477,28,,,,,,,,,,,,,,,
1763,0.009999999776482582,-3.4912657737731934,292,48.0,14208,21.246887799999996,0.18727023899555206,480,29,0.003,,,,,,,,,,,,,,
,,,296,48.0,14208,21.246887799999996,,480,29,,,,,,,,,,,,,,,
1811,0.009999999776482582,-3.5691182613372803,300,48.0,14592,21.246818870000002,0.15429812669754028,479,30,0.003,0.02008966039248368,0.0,1.0,0.0,0.0,0.44403631136304417,0.5868848737724924,0.12686555050644327,0.06204827477661956,0.9048631789388176,0,0.07286036856291422,0.894730784271607,0.0
,,,304,48.0,14592,21.246818870000002,,479,30,,,,,,,,,,,,,,,
1859,0.009999999776482582,-3.657877206802368,308,48.0,14976,21.187994319999998,0.0901106670498848,482,31,0.003,,,,,,,,,,,,,,
,,,312,48.0,14976,21.187994319999998,,482,31,,,,,,,,,,,,,,,
1907,0.009999999776482582,-3.688274383544922,316,48.0,15360,21.184298500000004,0.11237496882677078,481,31,0.003,0.014464242379268343,0.0,1.0,0.0,0.0,0.13182619064617068,0.5165959743581725,0.193476142156549,0.05831431054246687,0.9570241925322966,0,0.0398207078154021,0.886198716320716,0.0
,,,320,48.0,15360,21.184298500000004,,480,31,,,,,,,,,,,,,,,
1955,0.009999999776482582,-3.6167805194854736,324,48.0,15744,21.20415592,0.2367720752954483,484,32,0.003,,,,,,,,,,,,,,
,,,328,48.0,15744,21.20415592,,484,32,,,,,,,,,,,,,,,
2003,0.009999999776482582,-3.9222888946533203,332,48.0,16128,21.22260725,0.18893225491046906,482,33,0.003,0.012600780902101172,0.0,1.0,0.0,0.0,0.30766961802204196,0.5421423095289808,0.19056723448879181,0.06228638661361757,0.9383024028024582,0,0.055101984463601886,0.8997850610883059,0.0
,,,336,48.0,16128,21.22260725,,482,33,,,,,,,,,,,,,,,
2051,0.009999999776482582,-3.9883503913879395,340,48.0,16512,21.18584141,0.024116285145282745,482,34,0.003,,,,,,,,,,,,,,
,,,344,48.0,16512,21.18584141,,482,34,,,,,,,,,,,,,,,
2099,0.009999999776482582,-3.9584121704101562,348,48.0,16896,21.202323879999998,0.36352822184562683,480,35,0.003,0.009824542845285736,0.0,1.0,0.0,0.0,0.30606138313482156,0.526845289021905,0.1770989095793774,0.0726221827692774,0.9356991139865122,0,0.10658618151823793,0.8792691679014643,0.0
,,,352,48.0,16896,21.202323879999998,,480,35,,,,,,,,,,,,,,,
2147,0.009999999776482582,-4.087961196899414,356,48.0,17280,21.204596680000005,0.2663656771183014,483,35,0.003,,,,,,,,,,,,,,
,,,360,48.0,17280,21.204596680000005,,483,35,,,,,,,,,,,,,,,
2195,0.009999999776482582,-4.010541915893555,364,48.0,17664,21.17238793,0.3197893798351288,468,37,0.003,0.019277663343711424,0.0,1.0,0.0,0.0,0.439938852703658,0.5717404664052127,0.1588753543650085,0.06836188101146082,0.8861326261097758,0,0.08033336753210762,0.9186715007425978,0.0
,,,368,48.0,17664,21.17238793,,467,37,,,,,,,,,,,,,,,
2243,0.009999999776482582,-4.393946647644043,372,48.0,18048,21.175164100000003,0.18550202250480652,470,38,0.003,,,,,,,,,,,,,,
,,,376,48.0,18048,21.175164100000003,,470,38,,,,,,,,,,,,,,,
2291,0.009999999776482582,-4.3052978515625,380,48.0,18432,21.19915890999999,0.38945645093917847,468,39,0.003,0.00680736067393071,0.0,1.0,0.0,0.0,0.28658207493347937,0.5715118480579386,0.16126266107609985,0.06274178607118283,0.8907910088758767,0,0.03800112542814788,0.919220054452679,0.0
,,,384,48.0,18432,21.19915890999999,,468,39,,,,,,,,,,,,,,,
2339,0.009999999776482582,-4.324673175811768,388,48.0,18816,21.19007112,0.0733647271990776,470,39,0.003,,,,,,,,,,,,,,
,,,392,48.0,18816,21.19007112,,470,40,,,,,,,,,,,,,,,
2387,0.009999999776482582,-4.50809383392334,396,48.0,19200,21.19136799,0.45521578192710876,468,40,0.003,0.012414643447408284,0.03007518796992481,0.9682017543859643,0.0,0.026010736577803728,0.12161673972980254,0.5006980760087932,0.21005609428924868,0.0671754632314633,0.9574488598128441,0,0.0699302296650904,0.9422830961786162,0.0
,,,400,48.0,19200,21.19136799,,468,40,,,,,,,,,,,,,,,
2435,0.009999999776482582,-4.454833030700684,404,48.0,19584,21.237743909999995,0.3513139486312866,470,41,0.003,,,,,,,,,,,,,,
,,,408,48.0,19584,21.237743909999995,,470,41,,,,,,,,,,,,,,,
2483,0.009999999776482582,-4.462532043457031,412,48.0,19968,21.232368929999996,0.32263725996017456,473,42,0.003,,,,,,,,,,,,,,
,,,416,48.0,19968,21.232368929999996,,473,42,,,,,,,,,,,,,,,
2531,0.009999999776482582,-4.513646602630615,420,48.0,20352,21.22764278,0.35838860273361206,471,43,0.003,0.018743851152513327,0.0,1.0,0.0,0.0,0.26701022930470203,0.5311154070794223,0.19867173999470833,0.06872157584647749,0.8926077280380975,0,0.05883872322925543,0.9444388003363092,0.0
,,,424,48.0,20352,21.22764278,,471,43,,,,,,,,,,,,,,,
2579,0.009999999776482582,-4.670112133026123,428,48.0,20736,21.12929409,0.41988176107406616,473,43,0.003,,,,,,,,,,,,,,
,,,432,48.0,20736,21.12929409,,473,43,,,,,,,,,,,,,,,
2627,0.009999999776482582,-4.878429412841797,436,48.0,21120,21.12463927,0.22696849703788757,471,44,0.003,0.02532994016314866,0.0,1.0,0.0,0.0,0.6062116091001657,0.5870993403508415,0.06864248367804966,0.06346204286231912,0.8967071274977029,0,0.09056058425640567,0.9010017548886288,0.0
,,,440,48.0,21120,21.12463927,,471,44,,,,,,,,,,,,,,,
2675,0.009999999776482582,-4.6693339347839355,444,48.0,21504,21.11852183,0.4976065158843994,472,45,0.003,,,,,,,,,,,,,,
,,,448,48.0,21504,21.11852183,,472,45,,,,,,,,,,,,,,,
2723,0.009999999776482582,-4.917186737060547,452,48.0,21888,21.065338650000005,0.23924726247787476,471,46,0.003,0.029889330480944803,0.0,0.9945175438596491,0.0053705692803437165,0.03798357034142275,0.3899425320132305,0.5779666310930732,0.1468887010408751,0.06397604332764745,0.8882528022499188,0,0.09850027443767448,0.9061835746973552,0.0
,,,456,48.0,21888,21.065338650000005,,471,46,,,,,,,,,,,,,,,
2771,0.009999999776482582,-4.949984550476074,460,48.0,22272,20.95152322,0.33173668384552,473,47,0.003,,,,,,,,,,,,,,
,,,464,48.0,22272,20.95152322,,473,47,,,,,,,,,,,,,,,
2819,0.009999999776482582,-5.069063663482666,468,48.0,22656,20.95888956,0.365856409072876,471,48,0.003,0.029676452541811605,0.0,0.9835526315789473,0.01611170784103115,0.07765364007905969,0.5390387156441154,0.5927863687637723,0.08068375698903134,0.06652923445112492,0.8619961120299617,0,0.12735093819725968,0.9272476943769424,0.0
,,,472,48.0,22656,20.95888956,,471,48,,,,,,,,,,,,,,,
2867,0.009999999776482582,-4.967207908630371,476,48.0,23040,20.94700824,0.41206300258636475,472,48,0.003,,,,,,,,,,,,,,
,,,480,48.0,23040,20.94700824,,472,48,,,,,,,,,,,,,,,
2915,0.009999999776482582,-5.004359245300293,484,48.0,23424,20.91840856,0.49957555532455444,471,49,0.003,0.11806826251059013,0.0010741138560687433,0.962719298245614,0.03544575725026853,0.14884808808003555,0.49759807425064856,0.6235718817747048,0.17295892756702358,0.06612230246738754,0.7710986857166783,1,0.17071404140457078,0.9185096498036062,0.0053705692803437165
,,,488,48.0,23424,20.91840856,,471,49,,,,,,,,,,,,,,,
2963,0.009999999776482582,-5.193780422210693,492,48.0,23808,20.932136400000005,0.5478543043136597,472,50,0.003,,,,,,,,,,,,,,
,,,496,48.0,23808,20.932136400000005,,472,50,,,,,,,,,,,,,,,
3011,0.009999999776482582,-5.144576072692871,500,48.0,24192,20.90585405,0.5776238441467285,470,51,0.003,0.028441464400637436,0.0,0.9978070175438596,0.0021482277121374865,0.015193428136569096,0.3219983720918958,0.5988952645952396,0.1351831519372789,0.06362153411855694,0.899052477821594,0,0.10840558426045165,0.8876331239928196,0.0
,,,504,48.0,24192,20.90585405,,470,51,,,,,,,,,,,,,,,
3059,0.009999999776482582,-5.185694217681885,508,48.0,24576,20.878913990000004,0.32010138034820557,471,52,0.003,,,,,,,,,,,,,,
,,,512,48.0,24576,20.878913990000004,,471,52,,,,,,,,,,,,,,,
3107,0.009999999776482582,-5.265323162078857,516,48.0,24960,20.774415180000002,0.6537104845046997,466,53,0.003,0.030106471820398762,0.0,0.962719298245614,0.036519871106337275,0.10354609256270476,0.7656913208371173,0.5926881777279459,0.09210214865933057,0.10169161960788543,0.951640812926945,0,0.17222711087686102,0.6566442760267227,0.0
,,,520,48.0,24960,20.774415180000002,,466,53,,,,,,,,,,,,,,,
3155,0.009999999776482582,-5.4462127685546875,524,48.0,25344,20.78983697,0.7443453073501587,467,54,0.003,,,,,,,,,,,,,,
,,,528,48.0,25344,20.78983697,,467,54,,,,,,,,,,,,,,,
3203,0.009999999776482582,-5.481751441955566,532,48.0,25728,20.81060939,0.5280787348747253,466,55,0.003,0.048827067575697214,0.0,0.9901315789473685,0.00966702470461869,0.04813520230995612,0.7038087981957213,0.5924795061076534,0.11511270812747128,0.07490708634828241,0.9009044780678366,0,0.19681792311481933,0.8871519807031367,0.0
,,,536,48.0,25728,20.81060939,,466,55,,,,,,,,,,,,,,,
3251,0.009999999776482582,-5.579065322875977,540,48.0,26112,20.780707590000002,0.3740507960319519,467,55,0.003,,,,,,,,,,,,,,
,,,544,48.0,26112,20.780707590000002,,467,55,,,,,,,,,,,,,,,
3299,0.009999999776482582,-5.5794453620910645,548,48.0,26496,20.76555558,0.2491399347782135,466,56,0.003,0.04242074658666815,0.0,0.9978070175438596,0.0021482277121374865,0.015193428136569096,0.6254757719033486,0.5898027948333041,0.173905318917318,0.13236750649800297,0.9185758441950065,0,0.20542603434628487,0.8571467409926209,0.0
,,,552,48.0,26496,20.76555558,,465,56,,,,,,,,,,,,,,,
3347,0.009999999776482582,-5.677774429321289,556,48.0,26880,20.738465519999995,0.40147948265075684,467,57,0.003,,,,,,,,,,,,,,
,,,560,48.0,26880,20.738465519999995,,467,57,,,,,,,,,,,,,,,
3395,0.009999999776482582,-5.7312397956848145,564,48.0,27264,20.78433552,0.6363621354103088,466,58,0.003,0.1411210246530878,0.0,0.9835526315789473,0.01611170784103115,0.07765364007905969,0.8100775994469576,0.6054710054981006,0.10517925842993098,0.07121766105177309,0.5146783963413342,0,0.15979405714614084,0.9286314441830935,0.0
,,,568,48.0,27264,20.78433552,,466,58,,,,,,,,,,,,,,,
3443,0.009999999776482582,-5.857921600341797,572,48.0,27648,20.783389409999998,0.43551063537597656,468,59,0.003,,,,,,,,,,,,,,
,,,576,48.0,27648,20.783389409999998,,467,59,,,,,,,,,,,,,,,
3491,0.009999999776482582,-5.9628987312316895,580,48.0,28032,20.78757717,0.7104027271270752,466,60,0.003,0.0402438309542041,0.0,0.9989035087719298,0.0010741138560687433,0.007596714068284557,0.5867820586129977,0.5093567895308996,0.1271070267872559,0.0871707638474637,0.9050472040220869,0,0.178468295841217,0.8933932767220096,0.0
,,,584,48.0,28032,20.78757717,,466,60,,,,,,,,,,,,,,,
3539,0.009999999776482582,-6.025243759155273,588,48.0,28416,20.766723519999996,0.3827522397041321,468,60,0.003,,,,,,,,,,,,,,
,,,592,48.0,28416,20.766723519999996,,468,60,,,,,,,,,,,,,,,
3587,0.009999999776482582,-5.879281997680664,596,48.0,28800,20.74731951,0.7545450925827026,466,61,0.003,0.036271947446235894,0.0,0.9989035087719298,0.0010741138560687433,0.007596714068284557,0.2780668641492679,0.54507757257386,0.1521894325450766,0.08253587625132563,0.9242163071482237,0,0.16948217159877213,0.8839759569376506,0.0
,,,600,48.0,28800,20.74731951,,466,61,,,,,,,,,,,,,,,
3635,0.009999999776482582,-6.091376781463623,604,48.0,29184,20.68714154,0.25872111320495605,467,62,0.003,,,,,,,,,,,,,,
,,,608,48.0,29184,20.68714154,,467,62,,,,,,,,,,,,,,,
3683,0.009999999776482582,-6.156105995178223,612,48.0,29568,20.70154316,0.20609307289123535,468,63,0.003,,,,,,,,,,,,,,
,,,616,48.0,29568,20.70154316,,468,63,,,,,,,,,,,,,,,
3731,0.009999999776482582,-6.418952465057373,620,48.0,29952,20.62565168,0.3121139407157898,467,64,0.003,0.04770083898271117,0.0,0.9835526315789473,0.01611170784103115,0.06437448089343181,0.7013806716172929,0.5899089926764565,0.10601224969988733,0.07958366920025435,0.8677923243528197,0,0.19635121126537394,0.9155818234282288,0.0
,,,624,48.0,29952,20.62565168,,467,64,,,,,,,,,,,,,,,
3779,0.009999999776482582,-6.344046592712402,628,48.0,30336,20.55048212,1.1050851345062256,467,64,0.003,,,,,,,,,,,,,,
,,,632,48.0,30336,20.55048212,,467,64,,,,,,,,,,,,,,,
3827,0.009999999776482582,-6.450139999389648,636,48.0,30720,20.525480480000002,0.4145858585834503,466,65,0.003,0.053439442918696935,0.007518796992481203,0.9868421052631576,0.0053705692803437165,0.04134247467407556,0.7676329293682518,0.592233884271509,0.15037919533016836,0.09897635164051602,0.8732517765148032,0,0.30576656911329675,0.8879020285230917,0.0
,,,640,48.0,30720,20.525480480000002,,466,65,,,,,,,,,,,,,,,
3875,0.009999999776482582,-6.511669158935547,644,48.0,31104,20.50949679,0.7837460041046143,467,66,0.003,,,,,,,,,,,,,,
,,,648,48.0,31104,20.50949679,,467,66,,,,,,,,,,,,,,,
3923,0.009999999776482582,-6.518966197967529,652,48.0,31488,20.52943536,0.7572171092033386,465,67,0.003,0.07378489042832881,0.0,0.9725877192982456,0.02685284640171858,0.09211859339360504,0.5627070127354243,0.4884550178257074,0.1481583800087788,0.1017263771375875,0.8892464883128678,0,0.21388621943251054,0.8918759504740743,0.0
,,,656,48.0,31488,20.52943536,,465,67,,,,,,,,,,,,,,,
3971,0.009999999776482582,-6.50051736831665,660,48.0,31872,20.528117979999998,0.895282506942749,465,68,0.003,,,,,,,,,,,,,,
,,,664,48.0,31872,20.528117979999998,,465,68,,,,,,,,,,,,,,,
4019,0.009999999776482582,-6.606252193450928,668,48.0,32256,20.48710865,1.0819034576416016,464,69,0.003,0.06019324951122969,0.0010741138560687433,0.9835526315789473,0.015037593984962405,0.07765364007905967,0.7223029869812743,0.5923301219831708,0.09491839526451197,0.07947465463326339,0.856624883257195,0,0.20535735394257612,0.9238341765125595,0.0
,,,672,48.0,32256,20.48710865,,464,69,,,,,,,,,,,,,,,
4067,0.009999999776482582,-6.774264812469482,676,48.0,32640,20.51401441,0.8379242420196533,460,70,0.003,,,,,,,,,,,,,,
,,,680,48.0,32640,20.51401441,,459,70,,,,,,,,,,,,,,,
4115,0.009999999776482582,-6.505674362182617,684,48.0,33024,20.464250509999996,1.3319714069366455,458,71,0.003,0.05357477155469335,0.0,0.9769736842105264,0.022556390977443608,0.0711168885338639,0.6247373615861805,0.6370401004747389,0.07697176607415712,0.07583830245846308,0.8738445142965615,0,0.19240293722761187,0.8897330588821654,0.0
,,,688,48.0,33024,20.464250509999996,,458,72,,,,,,,,,,,,,,,
4163,0.009999999776482582,-6.71063756942749,692,48.0,33408,20.41851883,1.130312204360962,459,72,0.003,,,,,,,,,,,,,,
,,,696,48.0,33408,20.41851883,,458,72,,,,,,,,,,,,,,,
4211,0.009999999776482582,-6.728182792663574,700,48.0,33792,20.40627628,1.3570562601089478,458,73,0.003,0.0239229914842963,0.14822771213748656,0.8377192982456134,0.0,0.21353762737316123,0.068650495971309,0.4482740423307725,0.2033415379205563,0.07797660240144454,0.9849375804731512,0,0.10614469819941771,0.9619481950987766,0.0
,,,704,48.0,33792,20.40627628,,458,73,,,,,,,,,,,,,,,
